Ensembl.ID,Gene.name
ENSG00000261526.2_6,AC012615.1
ENSG00000261527.1_6,AC026464.5
ENSG00000261528.2_2,CCNYL7
ENSG00000261529.1_7,AC100774.1
ENSG00000261532.1_7,AC009065.7
ENSG00000261534.1_6,AL596244.1
ENSG00000261535.1_1,AC005086.1
ENSG00000261536.2_2,ABHD17AP9
ENSG00000261537.1_7,AC027279.2
ENSG00000261538.1_8,AC096996.2
ENSG00000261540.1_8,AC079414.1
ENSG00000261541.1_6,AC138915.3
ENSG00000261542.1_6,AC011978.2
ENSG00000261543.1_7,AC010931.3
ENSG00000261544.1_8,AC011939.2
ENSG00000261546.1_6,AC135782.3
ENSG00000261548.1_2,HLA-P
ENSG00000261549.2_5,AC107954.1
ENSG00000261552.1_7,AC109460.4
ENSG00000261553.5_7,AL137782.1
ENSG00000261554.1_5,AC037471.2
ENSG00000261555.1_6,AC025277.1
ENSG00000261556.10_7,SMG1P7
ENSG00000261557.1_5,EEF1A1P38
ENSG00000261558.2_7,LINC01859
ENSG00000261559.1_4,FSCN1P1
ENSG00000261560.1_7,AC007216.3
ENSG00000261561.1_5,AC091304.5
ENSG00000261564.1_6,AC120498.7
ENSG00000261566.1_7,AC135776.2
ENSG00000261569.5_7,AC138907.7
ENSG00000261570.2_9,AC073878.1
ENSG00000261572.1_6,AC097639.1
ENSG00000261573.1_7,AL157402.2
ENSG00000261575.2_5,AC005829.1
ENSG00000261578.1_6,AP003119.3
ENSG00000261580.1_4,ENPP7P13
ENSG00000261581.1_5,HERC2P11
ENSG00000261582.1_7,AL121753.1
ENSG00000261583.1_6,AC012317.1
ENSG00000261584.1_6,AL513548.1
ENSG00000261586.2_7,AC068987.4
ENSG00000261587.2_5,TMEM249
ENSG00000261588.1_5,AC093249.4
ENSG00000261589.1,ENSG00000261589.1
ENSG00000261590.1_6,AC018554.2
ENSG00000261592.1_7,AC010531.3
ENSG00000261593.1_4,CYP4A27P
ENSG00000261594.4_3,TPBGL
ENSG00000261595.1_6,AL603832.2
ENSG00000261596.2_8,AC005632.2
ENSG00000261599.6_4,HERC2P8
ENSG00000261600.1_6,AC233266.2
ENSG00000261602.1_7,AC092115.2
ENSG00000261603.3_9,PRSS46P
ENSG00000261604.1_6,AC114947.2
ENSG00000261606.5_8,AC091230.1
ENSG00000261607.1_5,AC140658.3
ENSG00000261608.1_2,SLC25A1P4
ENSG00000261609.7_6,GAN
ENSG00000261610.1_3,AP000265.1
ENSG00000261611.6_7,AC010547.4
ENSG00000261612.1_4,SUB1P3
ENSG00000261613.2_6,AC093525.6
ENSG00000261614.1_5,YBX3P1
ENSG00000261615.7_6,LINC01858
ENSG00000261616.1_6,AC036108.3
ENSG00000261617.2_5,LINC02177
ENSG00000261618.2_7,LINC02605
ENSG00000261620.1_4,HMGN2P41
ENSG00000261622.1,AC021439.1
ENSG00000261623.1_5,LINC02179
ENSG00000261624.1_5,NDUFB10P2
ENSG00000261625.1_6,AP003071.4
ENSG00000261627.1_6,AP005205.1
ENSG00000261628.1_5,AC087481.2
ENSG00000261629.1_7,AC005692.2
ENSG00000261630.1_7,AC007496.2
ENSG00000261632.1_6,AC022872.1
ENSG00000261633.1_7,AC018552.3
ENSG00000261634.4_7,AC026992.2
ENSG00000261635.2_5,AC103988.1
ENSG00000261636.2_6,LINC02191
ENSG00000261637.3_6,LINC02127
ENSG00000261638.2_7,AC092378.2
ENSG00000261641.2_6,AL031600.3
ENSG00000261642.1_6,AL713866.1
ENSG00000261643.1,AL590235.1
ENSG00000261644.2_8,AC007728.2
ENSG00000261645.7_6,DISC1FP1
ENSG00000261646.1_6,AC093849.1
ENSG00000261647.1_2,IMPDH1P11
ENSG00000261648.1_6,AC106730.1
ENSG00000261649.6_6,GOLGA6L7
ENSG00000261650.1_8,AC055717.2
ENSG00000261651.1_7,AC136285.2
ENSG00000261652.3_3,C15orf65
ENSG00000261653.1_6,AC092337.1
ENSG00000261654.1_6,AL360270.2
ENSG00000261655.1_7,AC100803.2
ENSG00000261656.5_8,BEAN1-AS1
ENSG00000261659.2_6,Z92544.2
ENSG00000261662.1,AL359752.1
ENSG00000261663.1_7,AC009065.8
ENSG00000261664.5_6,TTC39A-AS1
ENSG00000261665.2_4,TUBAP4
ENSG00000261666.1_5,LINC00560
ENSG00000261667.1_5,LY6L
ENSG00000261668.1_6,AC093591.2
ENSG00000261669.1_7,AC008731.1
ENSG00000261670.1_6,AC012213.2
ENSG00000261671.1_6,AL158211.1
ENSG00000261673.1_7,AC009075.1
ENSG00000261675.1_6,AL022313.4
ENSG00000261678.3_4,SCRT1
ENSG00000261679.2_5,ATP5PDP1
ENSG00000261680.1_5,AC093249.5
ENSG00000261682.1_7,AC145350.4
ENSG00000261683.2_7,LINC00838
ENSG00000261684.2_7,AC018362.1
ENSG00000261687.1_8,AC068724.1
ENSG00000261689.1_2,AGGF1P4
ENSG00000261691.1_7,Z97986.1
ENSG00000261692.1_8,AC092120.1
ENSG00000261693.1_6,AC134682.1
ENSG00000261695.1_7,AC136443.4
ENSG00000261696.1_6,AL353732.1
ENSG00000261697.5_8,AC010531.4
ENSG00000261701.7_3,HPR
ENSG00000261702.2_5,AC022254.1
ENSG00000261703.1_5,LINC02168
ENSG00000261704.2_2,IGHV1OR16-1
ENSG00000261706.1_5,LINC00165
ENSG00000261707.1_7,AC092134.1
ENSG00000261708.1_2,DNM1P32
ENSG00000261710.1_6,AC104417.2
ENSG00000261711.6_4,FRG2DP
ENSG00000261713.6_6,SSTR5-AS1
ENSG00000261714.2_5,AC105137.1
ENSG00000261715.1_5,LINC01477
ENSG00000261716.2_8,H2BC20P
ENSG00000261717.5_9,AC009163.4
ENSG00000261719.1_5,AC137761.2
ENSG00000261720.1_7,AC009041.3
ENSG00000261722.1_7,AC092376.1
ENSG00000261723.1_7,AC008870.4
ENSG00000261725.1_5,AC007225.2
ENSG00000261727.2_6,AC142381.4
ENSG00000261728.1_6,AL138690.1
ENSG00000261729.2_7,AL133383.1
ENSG00000261730.1_6,AL034346.1
ENSG00000261731.2_7,AC074050.3
ENSG00000261732.1_6,AL031708.1
ENSG00000261734.1_6,AC116096.1
ENSG00000261736.1_4,AC002551.1
ENSG00000261737.1_6,AL049597.2
ENSG00000261738.7_5,MIR3976HG
ENSG00000261739.2_2,GOLGA8S
ENSG00000261740.6_7,BOLA2-SMG1P6
ENSG00000261741.5_5,FRG2KP
ENSG00000261742.6_6,LINC00922
ENSG00000261743.1_6,AC138305.2
ENSG00000261744.1_7,AC116552.1
ENSG00000261745.2_6,AL512347.1
ENSG00000261747.3_6,AC120045.2
ENSG00000261748.1_5,AC098965.1
ENSG00000261749.3_6,LINC02180
ENSG00000261751.1_7,AC007603.1
ENSG00000261752.1_2,AGGF1P8
ENSG00000261754.2_7,AC008555.1
ENSG00000261757.1_6,AC005592.1
ENSG00000261758.1_6,AC117382.2
ENSG00000261759.1_7,AC099518.5
ENSG00000261760.8_6,AC140479.4
ENSG00000261761.5_7,LINC02616
ENSG00000261762.1_6,AC027228.2
ENSG00000261763.1_6,AC110716.2
ENSG00000261764.1_2,KRT18P18
ENSG00000261765.1_8,AC009127.1
ENSG00000261766.1_8,AC133550.2
ENSG00000261770.1_7,AC006504.1
ENSG00000261771.5_8,DNAAF4-CCPG1
ENSG00000261773.1_7,AC244090.3
ENSG00000261774.1_5,AC009075.2
ENSG00000261775.1_7,AC012435.2
ENSG00000261776.1_5,AC079414.2
ENSG00000261777.6_7,AC012184.3
ENSG00000261778.1_5,AC006362.1
ENSG00000261779.1_8,AC113208.3
ENSG00000261780.3_6,LINC02582
ENSG00000261781.1_5,LINC01654
ENSG00000261782.1_5,AC116553.1
ENSG00000261783.1_8,AC009054.2
ENSG00000261786.1_6,AC006058.1
ENSG00000261787.2_4,TCF24
ENSG00000261789.1_6,AC023830.2
ENSG00000261790.2_7,AC005606.2
ENSG00000261792.1_5,DNM1P28
ENSG00000261793.1_8,AL929554.1
ENSG00000261794.1_2,GOLGA8H
ENSG00000261795.1_6,AC093627.7
ENSG00000261796.1_4,ISY1-RAB43
ENSG00000261797.1_7,AC073878.2
ENSG00000261798.1_6,AL033527.3
ENSG00000261799.1_6,AC007406.5
ENSG00000261800.2_6,AC023824.5
ENSG00000261801.6_7,LOXL1-AS1
ENSG00000261802.1_10,AC026470.3
ENSG00000261803.2_7,LINC02140
ENSG00000261804.2_6,AC007342.4
ENSG00000261807.2_5,LINC02141
ENSG00000261809.1_4,CYP3A54P
ENSG00000261810.1_6,AC133565.1
ENSG00000261811.2_6,LINC02164
ENSG00000261812.6_2,TUBB8P7
ENSG00000261813.2_6,AC015720.2
ENSG00000261815.1_6,AC044798.2
ENSG00000261816.1_7,AC134312.6
ENSG00000261817.1_7,AL390718.1
ENSG00000261818.1_6,AC092138.2
ENSG00000261819.1_6,AC138932.3
ENSG00000261820.1_5,DNM1P49
ENSG00000261821.2_7,AC090826.1
ENSG00000261822.1_7,AC018362.2
ENSG00000261823.1_7,AC084782.2
ENSG00000261824.7_8,LINC00662
ENSG00000261826.1_6,AC121333.1
ENSG00000261829.1_6,AC009407.1
ENSG00000261831.2_7,AL353708.2
ENSG00000261832.6_7,AC138894.1
ENSG00000261834.2_2,IGHV3OR16-15
ENSG00000261835.1_6,AC007610.3
ENSG00000261836.1,ENSG00000261836.1
ENSG00000261837.1_7,AC046158.2
ENSG00000261838.5_6,AC092718.6
ENSG00000261839.1_6,AL358933.1
ENSG00000261840.3_7,AC093249.6
ENSG00000261842.1_6,AC073314.1
ENSG00000261845.2_6,AC124283.1
ENSG00000261848.5_8,AC090282.1
ENSG00000261856.1_6,LINC02186
ENSG00000261857.7_4,MIA
ENSG00000261863.1_5,LINC01996
ENSG00000261864.1_9,AC130462.1
ENSG00000261868.1_4,MFSD1P1
ENSG00000261872.1_6,AC002558.2
ENSG00000261873.2_7,SMIM36
ENSG00000261879.7_7,AC087500.1
ENSG00000261882.1_5,AC006600.1
ENSG00000261884.2_9,AC040162.1
ENSG00000261886.1_7,AC005670.1
ENSG00000261888.1_3,AC144831.1
ENSG00000261889.1_6,AC108134.2
ENSG00000261898.2_7,AC091153.4
ENSG00000261904.1_4,MTND5P33
ENSG00000261914.2_2,RPL23AP84
ENSG00000261915.6_7,AC026954.2
ENSG00000261916.1_7,AC027796.1
ENSG00000261924.1_7,AC127496.1
ENSG00000261934.2_3,PCDHGA9
ENSG00000261938.1_6,AC006111.1
ENSG00000261939.1_4,LARP7P2
ENSG00000261949.5_2,GFY
ENSG00000261959.1_6,AC015909.3
ENSG00000261963.3_6,CCDC92B
ENSG00000261965.1_2,ISCA1P3
ENSG00000261970.1_6,AL391840.1
ENSG00000261971.8_7,MMP25-AS1
ENSG00000261976.2_7,AC091062.1
ENSG00000261978.1_6,AC116025.1
ENSG00000261987.2_3,KYNUP1
ENSG00000261996.1_7,AC004706.1
ENSG00000261997.1_7,AC007336.1
ENSG00000262000.1_5,AC120024.2
ENSG00000262001.1_6,DLGAP1-AS2
ENSG00000262003.1_6,AC087392.1
ENSG00000262006.1_7,AC005920.4
ENSG00000262008.1_6,AC010547.5
ENSG00000262011.1_6,AC003009.1
ENSG00000262020.1_7,AC007014.1
ENSG00000262031.1_6,LINC01974
ENSG00000262038.1_7,AC007599.2
ENSG00000262039.1_8,AC091180.5
ENSG00000262048.1_6,AL078601.3
ENSG00000262049.1_8,AC139530.1
ENSG00000262050.1_6,AC005696.1
ENSG00000262052.1_7,AC090618.1
ENSG00000262061.6_6,AC129507.1
ENSG00000262067.1_5,AC120057.1
ENSG00000262074.6_2,SNORD3B-2
ENSG00000262075.3_8,AC174065.1
ENSG00000262079.1_7,AC007638.1
ENSG00000262081.2_5,IL9RP4
ENSG00000262085.2_3,OR1P1
ENSG00000262089.1_8,AC040977.1
ENSG00000262090.1_5,AC136944.5
ENSG00000262094.1_7,AC139099.1
ENSG00000262095.1_5,MTATP6P25
ENSG00000262096.2_3,PCDHB19P
ENSG00000262097.2_6,LINC02185
ENSG00000262098.1_7,AC127496.2
ENSG00000262099.1_7,DHX33-DT
ENSG00000262106.1_4,OR1D3P
ENSG00000262107.1_5,MTND6P33
ENSG00000262112.1_6,AC015912.1
ENSG00000262115.1_6,AC027601.2
ENSG00000262116.1_6,AC009134.1
ENSG00000262117.5_4,BCAR4
ENSG00000262118.1_4,MTCO1P28
ENSG00000262119.1_7,AL079343.1
ENSG00000262120.1_5,AC010547.6
ENSG00000262133.1_6,AC087392.2
ENSG00000262135.1_5,GARS1P1
ENSG00000262136.1_7,AC092115.3
ENSG00000262140.1_5,AC010653.1
ENSG00000262141.1_5,AC040162.2
ENSG00000262147.1_7,AC124283.2
ENSG00000262151.1_7,AC133065.1
ENSG00000262152.7_5,LINC00514
ENSG00000262154.1_4,EIF1P4
ENSG00000262155.2_6,LINC02175
ENSG00000262158.1_5,MTCO3P24
ENSG00000262160.1_7,AC020978.5
ENSG00000262165.2_7,AC233723.1
ENSG00000262171.1_6,AC130651.1
ENSG00000262172.1_8,AC116025.2
ENSG00000262179.3_5,MYMX
ENSG00000262180.2_4,OCLM
ENSG00000262181.2_5,AP001005.1
ENSG00000262185.3_7,LINC02861
ENSG00000262187.2_6,AC137800.2
ENSG00000262188.2_5,LINC01978
ENSG00000262198.1_6,AL157931.1
ENSG00000262202.4_6,AC007952.4
ENSG00000262209.3_5,PCDHGB3
ENSG00000262211.1_6,AC008914.1
ENSG00000262213.1_4,AC144836.1
ENSG00000262223.8_7,AC110285.1
ENSG00000262227.1_7,AC004771.3
ENSG00000262228.2_8,AC087392.3
ENSG00000262231.2_7,AC104770.1
ENSG00000262235.2_4,TMF1P1
ENSG00000262246.6_9,CORO7
ENSG00000262248.1_6,AC027796.2
ENSG00000262259.1_4,MTND4LP24
ENSG00000262262.1_5,AC026271.2
ENSG00000262265.2_8,AC002558.3
ENSG00000262267.6_4,U95743.1
ENSG00000262271.1_5,AC090079.1
ENSG00000262292.2_6,AC007952.5
ENSG00000262294.1_7,AC129507.2
ENSG00000262296.1_7,AC118755.1
ENSG00000262298.1_6,AC004584.1
ENSG00000262302.1_7,AC003688.1
ENSG00000262304.2_7,AC027796.3
ENSG00000262312.2_6,AC004494.1
ENSG00000262313.1_7,AC127496.3
ENSG00000262316.1_5,AC025283.1
ENSG00000262319.1_6,AC007952.6
ENSG00000262322.1_4,MTND4P34
ENSG00000262332.1_6,AC136624.1
ENSG00000262333.1_4,HNRNPA1P16
ENSG00000262339.5_6,AC130371.1
ENSG00000262343.1_7,AC100791.1
ENSG00000262352.2_6,LINC02564
ENSG00000262358.1_6,AC116914.1
ENSG00000262362.1_7,AC004233.1
ENSG00000262366.1_4,NDUFA3P6
ENSG00000262370.6_7,AC108134.3
ENSG00000262372.1_6,CR936218.1
ENSG00000262380.1_7,AC026401.2
ENSG00000262381.1_5,MTATP6P24
ENSG00000262384.1_5,AC034268.1
ENSG00000262400.1_5,AL590084.3
ENSG00000262402.1_5,MCUR1P1
ENSG00000262406.3_4,MMP12
ENSG00000262408.1_5,AC015912.2
ENSG00000262410.1_7,AC024361.1
ENSG00000262412.1_6,AL160291.1
ENSG00000262413.1_6,AC145207.2
ENSG00000262420.3_6,AC007613.1
ENSG00000262429.1_7,AC004771.4
ENSG00000262434.1_7,AC087392.4
ENSG00000262445.3_6,AC099684.2
ENSG00000262454.4_4,MIR193BHG
ENSG00000262456.1_6,AC006435.1
ENSG00000262468.6_6,LINC01569
ENSG00000262470.2_2,TVP23CP2
ENSG00000262471.1_5,AC009171.1
ENSG00000262480.2_4,SAMD11P1
ENSG00000262481.5_6,TMEM256-PLSCR3
ENSG00000262482.1_7,AC004034.1
ENSG00000262484.1_4,CCER2
ENSG00000262488.1_5,AC133065.2
ENSG00000262492.1_5,AC104581.1
ENSG00000262495.1_5,AC012146.2
ENSG00000262497.1_4,FAM187B2P
ENSG00000262500.1_4,MAPK8IP1P1
ENSG00000262503.1_5,AC027763.1
ENSG00000262514.1_7,AC020978.6
ENSG00000262516.1_5,AC007151.1
ENSG00000262518.1_5,AC090079.2
ENSG00000262519.1_4,TXNP4
ENSG00000262521.1_7,AJ003147.1
ENSG00000262526.2_7,AC120057.2
ENSG00000262528.2_7,AL022341.2
ENSG00000262529.1_7,AC130650.1
ENSG00000262533.1_7,AC090617.3
ENSG00000262539.1_5,AC005829.2
ENSG00000262543.1_6,SMIM28
ENSG00000262558.1_7,AC129507.3
ENSG00000262560.1_7,AC018512.1
ENSG00000262561.1_5,AC136932.1
ENSG00000262566.1_5,AL355375.2
ENSG00000262576.3_4,PCDHGA4
ENSG00000262580.5_7,AC087741.1
ENSG00000262583.1_6,TMEM231P1
ENSG00000262585.1_6,LINC01979
ENSG00000262587.2_5,AC133552.2
ENSG00000262609.1_5,BTF3P14
ENSG00000262619.2_7,LINC00621
ENSG00000262623.1_5,AC004584.2
ENSG00000262624.1_7,AC113189.1
ENSG00000262628.1_3,OR1D5
ENSG00000262633.2_6,AC005670.2
ENSG00000262636.1_6,AC099489.2
ENSG00000262648.1_4,PHBP15
ENSG00000262651.1_5,AL513043.1
ENSG00000262652.1_7,AC124283.3
ENSG00000262655.4_4,SPON1
ENSG00000262660.1_8,AC139530.2
ENSG00000262662.1_7,AC127496.4
ENSG00000262663.1_7,AC087222.1
ENSG00000262664.3_5,OVCA2
ENSG00000262668.2_8,AJ003147.2
ENSG00000262678.1_7,AC004771.5
ENSG00000262681.2_7,AC005722.2
ENSG00000262686.1_6,GLIS2-AS1
ENSG00000262691.1_8,AC040160.1
ENSG00000262692.1_6,AC116914.2
ENSG00000262693.1_7,AC012146.3
ENSG00000262700.1_5,AC133552.3
ENSG00000262703.1_8,AC009121.1
ENSG00000262708.1_5,AC027455.1
ENSG00000262712.1_7,AC012676.1
ENSG00000262714.1_6,AC007342.5
ENSG00000262721.1_8,AC135048.2
ENSG00000262728.6_7,AC123768.3
ENSG00000262730.1_7,AC104581.2
ENSG00000262732.1_7,AC010401.1
ENSG00000262759.1_3,MRPS21P9
ENSG00000262766.1_7,AC135050.5
ENSG00000262768.2_6,AC100791.2
ENSG00000262769.1_8,AC025627.1
ENSG00000262772.2_5,LINC01977
ENSG00000262777.1_6,AC032044.1
ENSG00000262786.1_7,AC005224.2
ENSG00000262791.1_7,AC130343.1
ENSG00000262801.6_4,U91319.1
ENSG00000262803.1_6,AL354943.1
ENSG00000262810.1_7,AC090617.4
ENSG00000262814.8_4,MRPL12
ENSG00000262815.1_7,AC087501.2
ENSG00000262818.1_5,AC055872.1
ENSG00000262823.1_7,AC127521.1
ENSG00000262831.1_6,AC145207.3
ENSG00000262833.1_7,AC016245.1
ENSG00000262837.1_8,AC027801.5
ENSG00000262848.1_8,AC136624.2
ENSG00000262855.1_5,AC012146.4
ENSG00000262869.1_8,AC099684.3
ENSG00000262870.1_3,CYCSP40
ENSG00000262873.2_8,AC127496.5
ENSG00000262874.2_4,C19orf84
ENSG00000262877.5_7,AC110285.2
ENSG00000262879.6_7,AC068152.1
ENSG00000262880.1_7,AC113189.2
ENSG00000262881.1_7,CR936218.2
ENSG00000262884.1_7,AC015921.1
ENSG00000262885.1_5,AC135776.3
ENSG00000262890.1_6,AC027281.1
ENSG00000262898.3_7,AC139099.2
ENSG00000262899.1_6,AC004232.2
ENSG00000262902.1_4,MTCO1P40
ENSG00000262903.1_7,AC027796.4
ENSG00000262904.1_4,TMPOP2
ENSG00000262905.1_6,AC015853.1
ENSG00000262919.8_6,CCNQ
ENSG00000262920.5_6,AC129507.4
ENSG00000262921.1_8,AC118754.2
ENSG00000262943.7_2,ALOX12P2
ENSG00000262950.2_7,AC007861.1
ENSG00000262951.1,ENSG00000262951.1
ENSG00000262953.1_5,EIF4A1P9
ENSG00000262959.2_4,RPL23AP86
ENSG00000262961.1_5,AC006236.1
ENSG00000262962.1_3,KARS1P3
ENSG00000262966.2_7,AC005695.1
ENSG00000262967.1_7,AC005921.2
ENSG00000262973.1,ENSG00000262973.1
ENSG00000262974.1_5,AC136618.2
ENSG00000262979.1_9,AC124319.1
ENSG00000262980.1_2,OR52L2P
ENSG00000262983.1_6,AF001550.1
ENSG00000262990.1_6,AC004706.2
ENSG00000262995.1_7,AC137056.1
ENSG00000262999.1_6,AC099489.3
ENSG00000263001.6_6,GTF2I
ENSG00000263002.8_3,ZNF234
ENSG00000263004.2_7,AC007114.1
ENSG00000263006.6_2,ROCK1P1
ENSG00000263011.1_6,AC108134.4
ENSG00000263015.1_6,AC015853.2
ENSG00000263017.1_5,AC036164.1
ENSG00000263020.6_7,AL662899.2
ENSG00000263029.1_5,AC136624.3
ENSG00000263033.2_6,AC007220.1
ENSG00000263041.2_9,AL513324.1
ENSG00000263045.1_6,AC090286.3
ENSG00000263050.1_7,AC090617.5
ENSG00000263051.1_6,AC087501.3
ENSG00000263063.1_7,AC024361.2
ENSG00000263065.1_6,AF001548.1
ENSG00000263069.6_9,RNF213-AS1
ENSG00000263070.1_6,AC019322.1
ENSG00000263072.8_7,ZNF213-AS1
ENSG00000263080.1_8,AC009121.2
ENSG00000263081.1_3,AC211486.2
ENSG00000263089.1_6,AC007114.2
ENSG00000263096.1_7,AC007638.2
ENSG00000263098.1_7,AC068014.1
ENSG00000263105.1_7,AC009171.2
ENSG00000263107.1_5,AC025627.2
ENSG00000263110.1_6,AC007861.2
ENSG00000263120.1_7,AC004584.3
ENSG00000263125.1_4,ARL2BPP8
ENSG00000263126.1_7,AC040162.3
ENSG00000263142.5_4,LRRC37A17P
ENSG00000263146.2_6,LINC01896
ENSG00000263154.1_6,AC110285.3
ENSG00000263155.6_7,MYZAP
ENSG00000263159.1_7,AC005736.3
ENSG00000263164.1_7,AC087500.2
ENSG00000263165.1_8,AC087292.1
ENSG00000263167.1_6,AC115099.1
ENSG00000263171.1_7,AC026954.3
ENSG00000263176.1_7,AC015909.4
ENSG00000263177.1_4,MTND1P8
ENSG00000263179.1_4,HNRNPCP4
ENSG00000263189.1_5,AC023934.1
ENSG00000263196.1_4,MTND3P13
ENSG00000263198.1,ENSG00000263198.1
ENSG00000263199.1_5,AC005951.1
ENSG00000263201.1_7,DPEP2NB
ENSG00000263206.1_2,KYNUP3
ENSG00000263207.2_6,AC109462.2
ENSG00000263212.2_7,AC004224.2
ENSG00000263218.2_7,AC127496.6
ENSG00000263219.1_4,RYKP1
ENSG00000263220.1_8,AC015727.1
ENSG00000263232.2_3,ATP5F1AP3
ENSG00000263234.1_6,AC010401.2
ENSG00000263235.1_7,AC006111.2
ENSG00000263237.1_6,AC106796.1
ENSG00000263241.1_4,MTCYBP33
ENSG00000263244.2_7,AC087190.3
ENSG00000263252.1_5,AC005341.1
ENSG00000263253.1_6,AC092132.1
ENSG00000263257.3_7,AC040173.1
ENSG00000263264.2_7,AC119396.1
ENSG00000263266.2_2,RPS7P1
ENSG00000263271.1_7,AC110285.4
ENSG00000263272.1_9,AC004148.2
ENSG00000263276.1_7,AC020978.7
ENSG00000263277.2,ENSG00000263277.2
ENSG00000263279.1_6,AC007595.1
ENSG00000263280.2_7,AC003965.1
ENSG00000263293.2_8,AC068234.2
ENSG00000263300.1_6,AC015853.3
ENSG00000263301.1_7,AC113189.3
ENSG00000263305.1_7,AP005530.1
ENSG00000263307.1_6,AC007216.4
ENSG00000263311.1_6,AC009127.2
ENSG00000263312.1_5,LINC01975
ENSG00000263316.1_8,AC027763.2
ENSG00000263317.1_5,LINC01982
ENSG00000263320.1,ENSG00000263320.1
ENSG00000263321.1_7,AC024361.3
ENSG00000263325.1_6,AC003965.2
ENSG00000263326.1_6,AC133552.4
ENSG00000263327.6_7,TAPT1-AS1
ENSG00000263331.1_6,AC008551.1
ENSG00000263335.1_6,AF001548.2
ENSG00000263338.1_8,AC027796.5
ENSG00000263342.1_7,AC003688.2
ENSG00000263343.1_5,AC009088.4
ENSG00000263345.1_7,AC006435.2
ENSG00000263351.1,ENSG00000263351.1
ENSG00000263354.1,MIR5011
ENSG00000263355.1_4,AKR1B10P2
ENSG00000263357.1,ENSG00000263357.1
ENSG00000263360.1,RN7SL134P
ENSG00000263361.1,MIR378H
ENSG00000263363.1,MIR5702
ENSG00000263364.1,ENSG00000263364.1
ENSG00000263365.1,ENSG00000263365.1
ENSG00000263366.2_6,ABHD17AP5
ENSG00000263368.1_5,AC069366.1
ENSG00000263369.6_6,AC090616.1
ENSG00000263370.1_7,AC104564.1
ENSG00000263371.1,ENSG00000263371.1
ENSG00000263372.1,MIR548AO
ENSG00000263375.1_5,AC233702.2
ENSG00000263377.1,ENSG00000263377.1
ENSG00000263378.1,ENSG00000263378.1
ENSG00000263380.1,ENSG00000263380.1
ENSG00000263381.1,MIR5584
ENSG00000263382.2_8,AC018371.1
ENSG00000263383.1,ENSG00000263383.1
ENSG00000263384.1,ENSG00000263384.1
ENSG00000263385.1,ENSG00000263385.1
ENSG00000263386.1,ENSG00000263386.1
ENSG00000263388.1_6,AC002347.2
ENSG00000263389.1,MIR3973
ENSG00000263390.1,MIR3119-2
ENSG00000263391.1,ENSG00000263391.1
ENSG00000263392.1,ENSG00000263392.1
ENSG00000263393.1_7,AC011825.2
ENSG00000263394.1_6,AC007952.7
ENSG00000263395.1,ENSG00000263395.1
ENSG00000263396.1_5,AP005119.1
ENSG00000263397.1,ENSG00000263397.1
ENSG00000263399.1,MIR3170
ENSG00000263400.8_6,TMEM220-AS1
ENSG00000263401.1,ENSG00000263401.1
ENSG00000263403.1,MIR4673
ENSG00000263404.1,ENSG00000263404.1
ENSG00000263405.1_4,PA2G4P3
ENSG00000263406.1,ENSG00000263406.1
ENSG00000263407.1,MIR4660
ENSG00000263409.1,MIR4747
ENSG00000263410.1,RN7SL460P
ENSG00000263412.1_7,NFE2L1-DT
ENSG00000263413.1,MIR4538
ENSG00000263414.1,MIR3187
ENSG00000263415.1,ENSG00000263415.1
ENSG00000263416.1,ENSG00000263416.1
ENSG00000263417.4_4,GTSCR1
ENSG00000263421.1,ENSG00000263421.1
ENSG00000263422.1,ENSG00000263422.1
ENSG00000263424.1_6,AC110597.3
ENSG00000263425.1,ENSG00000263425.1
ENSG00000263426.1,RN7SL471P
ENSG00000263427.1_9,AC129492.2
ENSG00000263429.3_6,TMEM238L
ENSG00000263432.1,RN7SL689P
ENSG00000263433.1_5,AC069061.1
ENSG00000263435.1_6,AC024610.1
ENSG00000263436.1,MIR3158-1
ENSG00000263437.1,ENSG00000263437.1
ENSG00000263438.6_6,LINC01919
ENSG00000263439.1,MIR4753
ENSG00000263441.1,ENSG00000263441.1
ENSG00000263443.1_8,AC100872.1
ENSG00000263445.1,MIR4450
ENSG00000263447.1,ENSG00000263447.1
ENSG00000263448.1,ENSG00000263448.1
ENSG00000263449.1,ENSG00000263449.1
ENSG00000263450.1_6,AC090371.1
ENSG00000263452.1,ENSG00000263452.1
ENSG00000263453.1,MIR4532
ENSG00000263456.1,MIR5189
ENSG00000263457.1,ENSG00000263457.1
ENSG00000263458.1,MIR4455
ENSG00000263459.1,ENSG00000263459.1
ENSG00000263460.1_4,BOD1P1
ENSG00000263462.1,ENSG00000263462.1
ENSG00000263463.1,ENSG00000263463.1
ENSG00000263465.4_2,SRSF8
ENSG00000263466.1_7,AC006441.1
ENSG00000263468.1,MIR3130-2
ENSG00000263472.1,ENSG00000263472.1
ENSG00000263473.1,ENSG00000263473.1
ENSG00000263475.1,ENSG00000263475.1
ENSG00000263476.1,MIR3156-1
ENSG00000263477.1_7,AC104982.1
ENSG00000263478.1,ENSG00000263478.1
ENSG00000263479.1,RN7SL509P
ENSG00000263481.1,ENSG00000263481.1
ENSG00000263482.3_3,ANTXRLP1
ENSG00000263483.1_4,MTATP6P3
ENSG00000263485.1_8,AC004147.1
ENSG00000263488.1,ENSG00000263488.1
ENSG00000263489.1_7,AC127029.2
